index,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,id,CreatedDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
543,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689.0,FINISHED,4566.17,600f29a64329897eac239049,600f2fc80a720f0535000030,2021-01-25 13:53:28.000,2021-01-25 13:53:28.000,2021-01-25 15:04:23.000,2021-01-28 15:37:02.000,2021-01-25 15:04:23.000,2021-01-23 17:00:00
